unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,status_notes_1,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district,year,month,month_name,day_of_week,hour,resolution_days
955262,2011-09-05 05:49:59+00:00,2016-12-14 01:13:13+00:00,2016-12-14 01:13:13+00:00,Closed,"Case Resolved - Missing Sewer Vent Cover Adjacent To 480 Geary Property - Ntr # 964654,",Dpw Bsm Queue,Sidewalk Or Curb,Missing_Side_Sewer_Vent_Cover,"Case Resolved - missing sewer vent cover adjacent to 480 geary property - NTR # 964654,",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2011,9,Sep,Monday,5,1926.807800925926
801134,2011-01-06 08:54:47+00:00,2011-01-07 02:09:26+00:00,2011-01-07 02:09:26+00:00,Closed,See Notes Tab For More Details,Dpw Ops Queue,Litter Receptacles,Damaged_City_Can,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,1,Jan,Thursday,8,0.7185069444444444
333464,2008-12-16 10:25:37+00:00,2009-01-23 07:09:44+00:00,2009-01-23 07:09:44+00:00,Closed,See Notes Tab For More Details,Dpw Ops Queue,Litter Receptacles,Damaged_City_Can,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2008,12,Dec,Tuesday,10,37.86396990740741
477094,2009-07-28 07:44:27+00:00,2009-08-20 07:11:11+00:00,2009-08-20 07:11:11+00:00,Closed,See Notes Tab For More Details,Dpw Ops Queue,Litter Receptacles,Damaged_City_Can,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,7,Jul,Tuesday,7,22.97689814814815
2227588,2013-04-10 10:12:44+00:00,2013-04-12 01:17:46+00:00,2013-04-12 01:17:46+00:00,Closed,Case Completed - Resolved:,Dpw Ops Queue,Litter Receptacles,Damaged_City_Can,Case Completed - resolved:,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,4,Apr,Wednesday,10,1.6284953703703704
8122967,2017-10-10 09:59:00+00:00,2017-10-12 01:43:00+00:00,2017-10-12 01:43:00+00:00,Closed,Case Resolved - Sr00225131,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Mitchell Engineering,Case Resolved - SR00225131,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2017,10,Oct,Tuesday,9,1.6555555555555554
8047481,2017-09-21 10:45:00+00:00,2017-09-21 02:24:00+00:00,2017-09-21 02:24:00+00:00,Closed,Case Resolved - Sr00224075,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Mitchell Engineering,Case Resolved - SR00224075,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2017,9,Sep,Thursday,10,0.0
8488046,2018-01-10 11:44:00+00:00,2018-01-10 02:22:00+00:00,2018-01-10 02:22:00+00:00,Closed,Case Resolved - Sr00230364,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Mitchell Engineering,Case Resolved - SR00230364,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2018,1,Jan,Wednesday,11,0.0
1001530,2011-11-10 09:20:58+00:00,2011-11-16 04:33:09+00:00,2011-11-16 04:33:09+00:00,Closed,See Notes Tab For More Details,Dpw Bsm Queue,Blocked Street Or Sidewalk,Blocked_Parking_Space_Or_Strip,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2011,11,Nov,Thursday,9,5.800127314814815
2486979,2013-06-13 04:02:37+00:00,2013-06-15 11:16:17+00:00,2013-06-15 11:16:17+00:00,Closed,Case Is Invalid - Unable To Locate In Database.,Dbi Housing Inspection Queue,Residential Building Request,Building - Mold_And_Mildew,Case is Invalid - Unable to locate in database.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,6,Jun,Thursday,4,2.3011574074074073
5464834,2016-01-14 12:28:16+00:00,2016-01-15 06:55:37+00:00,2016-01-15 06:55:37+00:00,Closed,"Case Resolved - There Is No Exact Location, But This Will Be Given To District Inspector.",Dbi Housing Inspection Queue,Residential Building Request,Building - Mold_And_Mildew,"Case Resolved - There is no exact location, but this will be given to District Inspector.",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,1,Jan,Thursday,12,0.7689930555555555
4814372,2015-06-09 02:28:47+00:00,2015-06-09 03:42:52+00:00,2015-06-09 03:42:52+00:00,Closed,"Case Resolved - His Complaint # 201551961 Was Filed With Housing Inspection Division (415) 558-6220. To View The Status, Please Go To Our Website Www.Sfdbi.Org",Dbi Housing Inspection Queue,Residential Building Request,Building - Mold_And_Mildew,"Case Resolved - HIS complaint # 201551961 was filed with Housing Inspection Division (415) 558-6220. To view the status, please go to our website www.sfdbi.org",Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2015,6,Jun,Tuesday,2,0.05144675925925926
6352328,2016-09-26 01:23:41+00:00,2016-09-26 02:28:27+00:00,2016-09-26 02:28:27+00:00,Closed,Case Resolved - 201638674 Has Been Filed With Housing Inspection Services 415 558-6220 To View Status Visit Our Website Www.Sfdbi.Org,Dbi Housing Inspection Queue,Residential Building Request,Building - Mold_And_Mildew,Case Resolved - 201638674 has been filed with Housing Inspection Services 415 558-6220 To view status visit our website www.sfdbi.org,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,9,Sep,Monday,1,0.04497685185185185
7288193,2017-06-22 09:45:31+00:00,2017-06-23 06:19:14+00:00,2017-06-23 06:19:14+00:00,Closed,"Case Resolved - 201788151 Has Been Filed With Housing Inspection Services 415 558-6220. To View Status, Visit Our Website Www.Sfdbi.Org",Dbi Housing Inspection Queue,Residential Building Request,Building - Mold_And_Mildew,"Case Resolved - 201788151 has been filed with Housing Inspection Services 415 558-6220. To view status, visit our website www.sfdbi.org",Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2017,6,Jun,Thursday,9,0.8567476851851852
329672,2008-12-10 01:46:52+00:00,2008-12-10 03:02:45+00:00,2008-12-10 03:02:45+00:00,Closed,Case Resolved - Entered In Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Msquare Construction,Case Resolved - ENTERED IN SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2008,12,Dec,Wednesday,1,0.05269675925925926
554606,2009-12-01 10:12:58+00:00,2009-12-01 02:47:21+00:00,2009-12-01 02:47:21+00:00,Closed,Case Resolved - Entered In Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Muni,Case Resolved - ENTERED IN SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,12,Dec,Tuesday,10,0.0
267202,2008-08-19 01:58:30+00:00,2008-08-19 05:24:27+00:00,2008-08-19 05:24:27+00:00,Closed,- Case Resolved Enter Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Muni - Overhead Lines,- Case Resolved ENTER SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2008,8,Aug,Tuesday,1,0.14302083333333335
4575338,2015-03-14 05:03:48+00:00,2015-03-16 01:55:22+00:00,2015-03-16 01:55:22+00:00,Closed,Case Resolved - Sr00145299,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Muni Over Head Lines,Case Resolved - SR00145299,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2015,3,Mar,Saturday,5,1.8691435185185186
15284510,2022-05-02 02:40:00+00:00,2022-05-02 03:23:33+00:00,2022-05-02 03:23:33+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 221222002. Unable To Locate.,Parking Enforcement Dispatch Queue,Parking Enforcement,Parking_On_Sidewalk,Case Resolved - Officer responded to request under CAD # 221222002. Unable to Locate.,"2840 16TH ST, SAN FRANCISCO, CA, 94103",,None,"(37.76531845, -122.41615752)",Phone,,37.76531845,-122.41615752,,2022,5,May,Monday,2,0.030243055555555554
620857,2010-03-16 05:15:40+00:00,2010-03-19 05:31:29+00:00,2010-03-19 05:31:29+00:00,Closed,Case Resolved - Enter Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Ntk Construction,Case Resolved - ENTER SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,3,Mar,Tuesday,5,3.0109837962962964
932638,2011-08-02 12:58:52+00:00,2011-08-02 04:49:05+00:00,2011-08-02 04:49:05+00:00,Closed,Case Is Invalid - No Eform,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Ntk Construction,Case is Invalid - NO EFORM,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,8,Aug,Tuesday,12,0.0
1158266,2012-07-02 08:19:37+00:00,2012-07-02 09:24:47+00:00,2012-07-02 09:24:47+00:00,Closed,Case Resolved - Entered In Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Ntk Construction,Case Resolved - ENTERED IN SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,7,Jul,Monday,8,0.04525462962962963
2177188,2013-03-27 03:30:44+00:00,2013-03-28 11:34:45+00:00,2013-03-28 11:34:45+00:00,Closed,Case Resolved - Sc 248840,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Ntk Construction,Case Resolved - SC 248840,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2013,3,Mar,Wednesday,3,1.3361226851851853
795816,2010-12-28 09:28:44+00:00,2010-12-28 03:23:05+00:00,2010-12-28 03:23:05+00:00,Closed,Case Resolved - Entered In Sc,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Ntk Construction,Case Resolved - ENTERED IN SC,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,12,Dec,Tuesday,9,0.0
2958356,2013-10-18 07:54:10+00:00,2013-10-18 11:17:54+00:00,2013-10-18 11:17:54+00:00,Closed,Case Completed - Resolved:,Dpw Ops Queue,Street And Sidewalk Cleaning,Medical Waste,Case Completed - resolved:,"815 O'FARRELL ST, SAN FRANCISCO, CA, 94109",0,None,"(37.78503181, -122.41804423)",Mobile/Open311,,37.785031813328,-122.418044226355,,2013,10,Oct,Friday,7,0.14148148148148149
5048697,2015-08-30 05:06:00+00:00,2015-08-31 10:49:22+00:00,2015-08-31 10:49:22+00:00,Closed,Case Completed - Resolved: 10/98,Dpw Ops Queue,Street And Sidewalk Cleaning,Medical Waste,Case Completed - resolved: 10/98,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,8,Aug,Sunday,5,1.2384490740740741
8089729,2017-10-02 10:22:00+00:00,2017-10-03 09:48:00+00:00,2017-10-03 09:48:00+00:00,Closed,Case Is Invalid - Not Enough Information - Unable To Very Location,311 Supervisor Queue,Street And Sidewalk Cleaning,Medical Waste,Case is Invalid - Not enough information - unable to very location,"7 FULTON ST, SAN FRANCISCO, CA, 94102",0,None,"(37.779754, -122.413946)",Mobile/Open311,http://mobile311.sfgov.org/reports/8089729/photos,37.779754,-122.413946,,2017,10,Oct,Monday,10,0.9763888888888889
417102,2009-04-22 06:25:18+00:00,2009-04-25 08:10:33+00:00,2009-04-25 08:10:33+00:00,Closed,See Notes Tab For More Details,Dpw Ops Queue,Street And Sidewalk Cleaning,Medical Waste,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,4,Apr,Wednesday,6,3.0730902777777778
5129548,2015-09-24 04:34:57+00:00,2015-09-26 01:13:35+00:00,2015-09-26 01:13:35+00:00,Closed,Case Completed - Resolved: Done,Dpw Ops Queue,Street And Sidewalk Cleaning,Medical Waste,Case Completed - resolved: done,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,9,Sep,Thursday,4,1.860162037037037
5652114,2016-03-10 11:41:57+00:00,2016-03-10 03:24:33+00:00,2016-03-10 03:24:33+00:00,Closed,Case Resolved - 10/98,Dpw Ops Queue,Street And Sidewalk Cleaning,Medical Waste,Case Resolved - 10/98,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,3,Mar,Thursday,11,0.0
7164455,2017-05-18 04:35:52+00:00,2017-05-19 10:58:24+00:00,2017-05-19 10:58:24+00:00,Closed,Case Transferred - Dph Environmental Health Municipal Hazardous Waste Mgmt Program 415-252-3976,Dph - Environmental Health - G,Street And Sidewalk Cleaning,Medical Waste,Case Transferred - DPH Environmental Health Municipal Hazardous Waste Mgmt Program 415-252-3976,"PIER 19, SAN FRANCISCO, CA, 94111",0,None,"(37.80296482, -122.39885897)",Phone,,37.80296482453,-122.39885897074,,2017,5,May,Thursday,4,1.265648148148148
15770586,2022-09-02 08:38:00+00:00,2022-09-02 07:41:19+00:00,2022-09-02 07:41:19+00:00,Closed,Case Resolved - Feedback Recorded,Muni Feedback Received Queue,Muni Service Feedback,Muni - Complaint_Maintenance_Repair,Case Resolved - Feedback recorded,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2022,9,Sep,Friday,8,0.0
3017539,2013-11-01 08:47:34+00:00,2013-11-05 04:39:46+00:00,2013-11-05 04:39:46+00:00,Closed,Case Completed - Resolved: Pedestal (Pedmount)Newsrack. Forward To Clear Channel. - Pedestal (Pedmount)Newsrack. Forward To Clear Channel.,Dpw Bsm Queue,Graffiti,Graffiti On News_Rack,Case Completed - resolved: Pedestal (Pedmount)Newsrack. Forward to Clear Channel. - Pedestal (Pedmount)Newsrack. Forward to Clear Channel.,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2013,11,Nov,Friday,8,3.827916666666667
424310,2009-05-03 08:05:23+00:00,2009-05-29 05:17:04+00:00,2009-05-29 05:17:04+00:00,Closed,See Notes Tab For More Details,Dpw Bsm Queue,Graffiti,Graffiti On News_Rack,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,5,May,Sunday,8,25.883113425925927
515914,2009-10-01 08:27:20+00:00,2011-04-11 04:33:35+00:00,2011-04-11 04:33:35+00:00,Closed,See Notes Tab For More Details,Dpw Bsm Queue,Graffiti,Graffiti On News_Rack,See Notes tab for more details,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,10,Oct,Thursday,8,556.8376736111111
12931132,2020-09-22 11:43:00+00:00,2020-10-09 04:05:26+00:00,2020-10-09 04:05:26+00:00,Closed,Case Resolved - Missing Or Incomplete Info.- No Further Action,Muni Feedback Received Queue,Muni Service Feedback,Muni - Complaint_Information_Systems,Case Resolved - Missing or incomplete info.- no further action,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2020,9,Sep,Tuesday,11,16.68224537037037
14159437,2021-08-08 01:47:00+00:00,2021-08-10 05:33:43+00:00,2021-08-10 05:33:43+00:00,Closed,Case Resolved - Feedback Recorded,Muni Feedback Received Queue,Muni Service Feedback,Muni - Complaint_Information_Systems,Case Resolved - Feedback recorded,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2021,8,Aug,Sunday,1,2.15744212962963
1111649,2012-04-24 03:42:08+00:00,2012-04-25 09:03:50+00:00,2012-04-25 09:03:50+00:00,Closed,Case Is A Duplicate - With Sr 1111646 Already In Sc 230298,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Nibbi Brothers,Case is a Duplicate - WITH SR 1111646 ALREADY IN SC 230298,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,4,Apr,Tuesday,3,1.2234027777777778
2174826,2013-03-27 08:42:55+00:00,2013-03-27 11:14:24+00:00,2013-03-27 11:14:24+00:00,Closed,Case Resolved - Sc 248752,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Nibbi Brothers,Case Resolved - SC 248752,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2013,3,Mar,Wednesday,8,0.10519675925925925
4627845,2015-04-01 02:52:39+00:00,2015-04-02 12:38:17+00:00,2015-04-02 12:38:17+00:00,Closed,Case Resolved - Sr00147234,Dpt Construction Zone Permits Queue,Construction Zone Permits,Construction Zone Tow-Away Permits For Nibby Brothers,Case Resolved - SR00147234,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2015,4,Apr,Wednesday,2,1.4066898148148148
982895,2011-10-13 04:40:30+00:00,2012-11-30 09:01:02+00:00,2012-11-30 09:01:02+00:00,Closed,Dpt Sign Shop - Other,Dpt Signshop 01 Queue,Sign Repair,Sign - Defaced,DPT Sign Shop - Other,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2011,10,Oct,Thursday,4,414.1809259259259
3691426,2014-05-30 12:28:26+00:00,2014-06-16 10:41:53+00:00,2014-06-16 10:41:53+00:00,Closed,Case Is A Duplicate,Dpt Signshop Unknown Queue,Sign Repair,Sign - Other,Case is a Duplicate,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,5,May,Friday,12,16.926006944444445
904352,2011-06-20 11:56:02+00:00,2011-09-19 02:03:10+00:00,2011-09-19 02:03:10+00:00,Closed,Dpt Sign Shop - Sign Serviced,Dpt Signshop Surveyed - Area 1 Queue,Sign Repair,Sign - Stickers,DPT Sign Shop - Sign Serviced,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,6,Jun,Monday,11,90.58828703703703
2427344,2013-05-30 07:33:56+00:00,2013-05-30 09:20:23+00:00,2013-05-30 09:20:23+00:00,Closed,Case Completed - Resolved:,Dpw Ops Queue,Illegal Postings,Illegal Posting - No_Posting_Date,Case Completed - resolved:,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,5,May,Thursday,7,0.0739236111111111
14003592,2021-06-30 01:25:46+00:00,2021-07-01 12:30:46+00:00,2021-07-01 12:30:46+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2021,6,Jun,Wednesday,1,1.4618055555555556
14835003,2022-01-11 10:50:10+00:00,2022-01-12 12:30:12+00:00,2022-01-12 12:30:12+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2022,1,Jan,Tuesday,10,1.0694675925925925
15185928,2022-04-06 02:56:18+00:00,2022-04-07 12:30:35+00:00,2022-04-07 12:30:35+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2022,4,Apr,Wednesday,2,1.3988078703703704
8326602,2017-11-29 06:36:06+00:00,2017-11-30 06:00:31+00:00,2017-11-30 06:00:31+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,11,Nov,Wednesday,6,0.9752893518518518
11993986,2020-01-25 02:42:32+00:00,2020-01-26 06:00:32+00:00,2020-01-26 06:00:32+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2020,1,Jan,Saturday,2,1.1375
8434887,2017-12-28 12:03:06+00:00,2017-12-29 06:00:34+00:00,2017-12-29 06:00:34+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,12,Dec,Thursday,12,0.7482407407407408
11302326,2019-08-21 09:58:05+00:00,2019-08-22 06:00:18+00:00,2019-08-22 06:00:18+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,8,Aug,Wednesday,9,0.8348726851851852
11302344,2019-08-21 09:58:52+00:00,2019-08-22 06:00:18+00:00,2019-08-22 06:00:18+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,8,Aug,Wednesday,9,0.8343287037037037
8920615,2018-04-25 09:29:30+00:00,2018-04-26 06:00:29+00:00,2018-04-26 06:00:29+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Amplified_Sound_Electronics,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,4,Apr,Wednesday,9,0.854849537037037
12457416,2020-05-26 11:19:00+00:00,2020-05-27 09:04:00+00:00,2020-05-27 09:04:00+00:00,Closed,"Case Is Invalid - Per Dbi, ""Unable To Address This Complaint Without A Valid Legal Address.""",311 Supervisor Queue,Noise Report,Construction_Private_Property,"Case is Invalid - Per DBI, ""Unable to address this complaint without a valid legal address.""",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2020,5,May,Tuesday,11,0.90625
5111509,2015-09-19 01:38:57+00:00,2015-09-21 06:37:22+00:00,2015-09-21 06:37:22+00:00,Closed,Case Is Invalid - No Contact Info To Ask For Address.,311 Supervisor Queue,Noise Report,Construction_Private_Property,Case is Invalid - No contact info to ask for address.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,9,Sep,Saturday,1,2.2072337962962965
5829068,2016-05-04 08:00:27+00:00,2016-05-27 02:33:31+00:00,2016-05-27 02:33:31+00:00,Closed,Case Resolved - Dbi (415 558 6570) Filed Complaint # 201615932. For Status Visit Sfdbi.Org,Dbi Inspection Services Queue,Noise Report,Construction_Private_Property,Case Resolved - DBI (415 558 6570) filed complaint # 201615932. For status visit sfdbi.org,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,5,May,Wednesday,8,22.772962962962964
5517933,2016-01-30 08:27:37+00:00,2016-03-04 05:32:04+00:00,2016-03-04 05:32:04+00:00,Closed,Case Is Invalid - Tried Calling Tel # Which Has Been Disconnected. Closing-Not Enough Information. Need Valid Address,311 Supervisor Queue,Noise Report,Construction_Private_Property,Case is Invalid - tried calling tel # which has been disconnected. closing-not enough information. Need valid address,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,1,Jan,Saturday,8,33.87809027777778
6146738,2016-08-02 06:56:47+00:00,2016-08-04 01:13:37+00:00,2016-08-04 01:13:37+00:00,Closed,"Case Resolved - No Condition Found - Spoke To Balfour Safety Coordinator, No Work Begins Begore 7Am",Dpw Bsm Queue,Noise Report,Construction_Public,"Case Resolved - No condition found - Spoke to Balfour safety coordinator, no work begins begore 7am",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,8,Aug,Tuesday,6,1.7616898148148148
6970058,2017-03-23 07:37:48+00:00,2017-03-30 01:22:24+00:00,2017-03-30 01:22:24+00:00,Closed,"Case Resolved - No Muni Tracks Present At This Location, No Condition Found - No Action Taken",Dpw Bsm Queue,Noise Report,Construction_Public,"Case Resolved - No MUNI tracks present at this location, no condition found - no action taken",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,3,Mar,Thursday,7,6.739305555555555
5263049,2015-11-07 09:52:07+00:00,2016-05-09 05:30:46+00:00,2016-05-09 05:30:46+00:00,Closed,Case Is Invalid - Address Is Not Listed As An Official Address. Please Call Sfmta For Enforcement Of Parking Of Industrial Vehicles In Non Permitted Areas. The Planning Code Has No Jurisdiction In This Regards.,Planning - G,Noise Report,Delivery_Service_Business,Case is Invalid - address is not listed as an official address. Please call SFMTA for enforcement of parking of industrial vehicles in non permitted areas. The planning code has no jurisdiction in this regards.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,11,Nov,Saturday,9,183.81850694444444
8317364,2017-11-27 10:57:47+00:00,2017-11-28 06:00:18+00:00,2017-11-28 06:00:18+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Delivery_Service_Vehicle,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,11,Nov,Monday,10,0.7934143518518518
5517739,2016-01-30 07:05:59+00:00,2016-02-01 04:04:12+00:00,2016-02-01 04:04:12+00:00,Closed,Case Transferred - Environmental Health-Dph (415)-252-3800,Dph - Environmental Health - G,Noise Report,Garbage_Recycling_Collection,Case Transferred - Environmental Health-DPH (415)-252-3800,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,1,Jan,Saturday,7,1.873761574074074
5072566,2015-09-07 01:42:55+00:00,2015-09-11 02:45:31+00:00,2015-09-11 02:45:31+00:00,Closed,"Case Transferred - Air, Noise & Radiation Program, Dph Jonathan Piakis, Industrial Hygienist 415-252-3911",Dph - Environmental Health - G,Noise Report,Garbage_Recycling_Collection,"Case Transferred - Air, Noise & Radiation Program, DPH Jonathan Piakis, Industrial Hygienist 415-252-3911",Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2015,9,Sep,Monday,1,4.043472222222222
13033676,2020-10-17 09:25:07+00:00,2020-10-18 12:30:53+00:00,2020-10-18 12:30:53+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Home_Improvement_Maintenance,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2020,10,Oct,Saturday,9,1.1290046296296297
13408688,2021-01-24 09:15:29+00:00,2021-01-25 12:30:41+00:00,2021-01-25 12:30:41+00:00,Closed,Accepted - Noise Informational Reports Are Closed And Summarized For Department Use.,Noise Report Queue,Noise Report,Other_Excessive_Noise,Accepted - Noise informational reports are closed and summarized for department use.,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2021,1,Jan,Sunday,9,1.1355555555555557
